title_len_words,body_len_words,has_code_snippet,tag_count,user_reputation,account_age_days,post_hour,is_weekend,success_score
4,91,0,3,986,1861,14,0,53.4
9,233,1,2,6,3555,7,0,58.2
3,187,1,2,196,2445,2,0,74.4
8,171,1,3,867,2442,1,0,72.4
10,214,0,3,529,1099,3,1,49.4
7,20,1,2,4,978,17,1,38.3
5,175,1,3,1305,1506,11,0,73.9
11,61,1,4,1185,1127,17,0,75.4
8,139,0,3,636,297,20,0,67.9
7,121,1,4,55,3050,9,0,79.0
9,179,1,4,1163,2226,20,0,89.0
16,153,1,1,701,3287,7,0,70.4
12,220,0,1,1218,3015,17,0,63.8
12,103,0,3,1114,2363,16,0,74.6
10,182,1,3,1299,1063,18,0,86.3
9,149,1,3,583,259,5,0,76.6
3,41,0,2,120,3788,13,0,43.3
6,84,1,3,889,2055,4,0,79.2
7,131,0,1,775,2097,7,0,66.8
3,206,1,5,1084,3610,7,1,78.7
5,167,1,2,148,2209,17,1,57.1
3,69,0,4,173,1893,8,0,42.2
8,131,1,2,1768,176,13,1,78.3
11,261,1,2,1108,3663,13,0,80.2
12,146,1,2,1910,3074,19,0,90.8
10,120,0,5,1137,1001,13,0,71.3
6,169,1,1,727,1919,16,0,78.4
3,185,1,3,849,2503,1,0,69.1
3,112,0,4,1759,1668,13,0,63.7
5,170,1,3,691,276,21,0,75.9
6,120,1,3,800,2546,20,0,84.1
8,183,1,5,136,3701,11,1,70.4
5,150,0,4,513,676,22,0,61.6
10,168,1,3,1008,1824,15,1,82.6
8,94,1,3,252,1052,21,0,76.1
9,90,1,5,180,1357,5,1,77.9
12,196,0,5,301,3073,17,1,69.8
5,135,0,3,221,3260,6,0,51.1
10,157,1,4,193,2104,1,0,78.9
8,121,1,2,442,547,12,0,65.2
7,193,0,3,1907,1136,22,1,60.9
11,103,1,2,565,3870,7,0,78.2
11,131,0,2,166,3382,11,0,54.0
6,187,1,3,64,2084,0,0,64.9
8,210,1,3,952,2041,8,1,71.0
9,108,1,2,386,439,7,0,77.8
8,257,0,3,1380,1753,8,0,63.2
10,158,1,3,861,1616,4,0,81.9
9,77,1,5,1272,1850,12,0,70.7
14,162,1,4,253,2643,13,0,83.6
4,117,1,3,943,1601,3,0,77.5
8,166,1,4,245,3397,16,0,85.1
6,137,1,2,2238,1664,8,0,81.4
10,144,0,3,809,307,19,0,62.5
4,85,1,5,313,3606,14,0,70.9
10,199,0,3,251,3800,19,0,58.6
7,70,1,3,169,619,3,0,70.9
6,73,1,2,949,1133,1,0,70.0
4,162,1,2,197,1396,12,0,66.7
7,236,0,3,723,2405,3,0,69.4
12,118,0,5,245,2229,17,0,69.4
8,182,1,3,867,1380,23,0,85.3
10,204,0,4,1349,1700,15,0,78.9
13,188,1,4,1204,2116,22,0,78.7
9,121,1,2,1144,2340,9,1,68.3
7,74,1,3,166,2740,1,0,57.2
10,20,1,3,74,181,13,0,57.9
7,124,1,3,960,3538,1,1,72.0
7,210,1,1,367,2482,17,0,74.5
4,72,1,5,452,1488,0,0,59.2
11,182,0,4,25,3753,12,1,45.7
7,82,1,3,240,914,5,0,72.8
9,146,1,3,27,1558,21,0,72.8
5,182,0,1,1690,2114,16,0,57.6
10,100,0,3,223,1045,16,0,62.8
6,150,0,4,651,1636,21,0,63.9
8,115,1,4,31,2432,10,1,61.8
11,182,0,2,879,3884,5,0,61.8
11,154,0,3,312,1639,19,0,68.0
8,143,1,3,1825,1583,2,0,77.7
3,233,1,2,1752,2087,13,1,66.8
17,179,1,1,314,1309,5,0,63.6
14,98,1,3,1849,822,16,0,89.3
11,134,1,3,4449,602,2,0,92.4
6,135,0,1,1396,1621,16,0,60.4
8,144,1,1,1490,785,18,0,88.4
7,291,0,2,229,3408,17,1,49.3
12,162,1,2,687,1212,4,0,75.2
9,20,1,3,55,671,14,0,71.2
6,107,1,2,79,1267,2,0,70.0
7,24,1,2,5444,1097,22,0,88.0
12,120,1,4,316,2527,7,0,84.5
13,20,0,2,1103,1998,6,1,52.4
13,87,1,3,1314,2609,17,1,79.4
11,48,0,5,1561,101,9,0,70.6
8,163,1,3,4835,2562,22,1,82.1
3,140,1,3,221,1780,9,0,55.8
9,158,1,3,32,176,18,0,73.7
8,133,1,1,423,238,22,1,67.2
9,56,1,3,111,2958,0,0,58.4
9,170,1,3,18,3131,1,1,58.6
5,255,1,2,357,3937,0,0,66.4
10,164,0,3,1225,1123,8,1,63.7
10,114,1,4,668,2919,14,1,83.3
11,54,1,2,300,1978,17,0,70.1
11,85,1,3,849,2543,17,1,72.3
10,167,0,3,211,2995,21,1,39.9
7,204,0,4,11,2004,6,0,53.3
8,155,0,4,1156,1538,13,0,74.5
9,187,1,4,781,755,17,1,80.6
9,182,1,3,1149,3369,19,1,83.1
11,170,0,1,31,2259,18,0,45.6
10,100,1,2,1451,1147,4,0,70.2
15,150,1,3,773,3301,8,1,70.6
15,89,1,3,662,3666,17,0,82.5
9,141,1,5,783,3728,12,1,78.3
3,159,1,3,1598,1412,4,0,75.6
12,240,1,3,707,140,23,0,77.1
7,61,1,3,695,541,21,0,81.3
6,168,1,2,3740,1415,19,1,88.4
7,228,0,3,1130,270,14,0,65.2
7,185,1,3,467,3831,23,0,81.3
10,189,1,5,983,1036,18,0,88.6
4,175,1,3,394,1891,19,0,70.4
5,217,1,5,207,3461,10,0,70.8
10,74,1,3,726,3409,8,0,69.2
10,56,1,2,2106,506,20,0,66.0
10,139,1,2,2117,1130,21,0,88.5
6,20,1,2,334,2080,15,0,71.6
6,213,0,3,600,3146,10,0,69.2
7,213,1,1,190,3243,1,0,67.0
9,113,1,3,4346,1873,7,1,74.0
13,117,1,5,3175,1093,22,0,98.4
3,135,0,3,838,813,20,0,56.2
8,143,1,4,1305,362,4,0,84.8
5,147,0,2,1004,3721,10,0,58.5
4,173,1,3,719,1457,10,0,65.5
11,129,1,2,43,929,8,0,69.3
10,196,1,4,485,100,10,0,85.2
10,166,1,2,898,1682,4,0,79.2
11,103,1,3,905,2057,8,0,73.9
7,220,1,3,373,3646,0,1,74.9
7,58,1,3,2273,2745,9,0,81.1
15,134,1,4,146,1053,7,1,62.6
8,198,1,2,555,3965,18,0,80.6
11,96,0,3,939,3186,15,0,62.8
9,158,0,4,955,2510,12,1,54.1
3,172,1,3,836,921,23,0,69.0
3,88,0,3,257,3215,4,0,41.7
7,135,1,1,135,2438,17,0,63.6
12,130,1,4,808,632,8,1,74.7
11,106,1,5,731,682,3,0,80.0
11,278,1,3,158,2205,13,0,77.2
6,94,1,4,977,2383,6,0,85.1
13,200,1,3,485,3933,11,0,71.2
6,116,1,2,881,2308,23,0,82.1
9,74,1,1,1453,2130,6,1,67.0
8,146,0,3,148,754,10,0,44.2
8,178,0,3,15,1465,21,0,51.8
13,195,1,4,1208,3244,14,0,93.5
6,233,1,3,752,3303,6,0,80.9
4,316,1,5,962,720,19,0,84.2
9,155,1,3,1456,75,16,1,81.9
7,100,1,3,1298,1294,4,1,72.0
19,167,1,2,2593,1923,7,1,60.3
11,124,1,3,614,2674,9,0,78.9
7,195,1,4,536,62,5,0,81.5
5,62,0,1,411,874,20,1,21.8
3,282,0,5,133,320,1,1,44.3
5,191,1,5,680,2150,4,1,79.0
9,38,1,3,259,1453,9,1,63.1
13,97,0,2,2033,874,2,0,56.9
12,188,1,2,700,1746,12,0,78.4
9,210,1,2,718,3002,15,0,85.5
8,63,1,1,350,2303,14,0,72.7
9,182,1,3,42,1556,1,0,70.4
7,23,0,1,25,2618,2,1,31.7
14,134,1,3,440,112,19,1,79.8
8,206,1,3,70,3033,17,0,73.6
8,106,1,2,746,3385,19,0,83.8
3,49,1,3,1702,3046,19,0,71.9
8,148,1,5,1715,461,14,0,97.5
11,103,1,3,860,2756,21,0,84.7
5,177,1,3,189,887,4,0,65.8
6,86,1,4,1590,3534,22,0,88.5
11,93,1,3,1737,3937,10,0,81.8
4,20,1,4,175,1116,22,0,59.5
12,150,1,2,1069,1076,2,1,71.4
7,130,1,4,270,3877,8,0,76.2
7,68,1,2,1298,520,6,1,71.3
5,151,1,4,4713,812,22,0,86.8
10,201,1,2,24,3170,1,0,65.6
16,127,0,4,1821,2284,14,0,69.4
11,156,1,5,779,1925,11,1,80.8
6,156,1,2,2900,3446,15,0,82.2
12,67,1,5,500,1605,15,0,87.6
8,263,1,1,1503,927,15,1,85.5
13,111,1,2,51,557,18,1,66.5
11,179,1,3,326,2697,2,0,72.7
3,186,1,5,55,2282,21,1,63.1
5,131,1,3,2962,1056,19,1,72.6
11,176,1,3,1358,3361,3,0,80.7
9,154,1,3,1531,3710,0,1,64.5
5,54,1,5,2224,579,21,0,82.5
7,120,1,4,71,542,7,0,74.6
3,103,0,2,389,2162,23,0,51.1
8,112,0,2,58,2252,14,0,56.7
15,61,1,1,189,1053,23,1,47.2
11,207,1,3,208,2691,20,1,72.5
15,236,1,2,506,474,21,1,67.3
11,198,1,2,250,2745,4,1,65.1
12,216,1,4,85,2301,19,0,70.5
14,119,1,2,146,3870,11,1,58.6
10,101,1,3,127,905,19,0,80.5
8,93,1,3,2891,1946,19,0,86.3
12,178,1,1,1139,386,3,0,75.6
13,153,0,3,2747,62,21,0,80.7
7,135,1,3,463,515,14,1,81.5
6,217,1,4,260,430,5,0,68.8
9,164,1,2,1280,580,4,1,84.3
11,89,1,3,315,1561,10,0,83.3
11,99,1,4,284,3763,13,1,80.6
4,180,1,4,211,1165,10,1,63.6
14,202,1,4,111,2791,8,0,68.1
7,173,1,5,237,1324,23,0,79.8
8,253,1,4,351,2723,9,1,63.3
6,238,1,3,896,2359,5,0,86.0
17,166,1,4,51,471,10,0,64.5
9,89,1,3,189,1417,8,0,70.5
6,61,1,2,1324,1666,4,0,76.8
11,116,1,2,127,1469,9,0,70.9
11,185,1,2,335,3830,19,0,86.8
8,249,0,2,1599,809,13,1,58.4
11,165,1,2,134,172,5,0,76.4
6,210,0,1,69,2624,3,1,39.4
7,125,1,4,530,31,23,0,78.2
3,177,0,4,288,47,22,1,49.3
5,189,1,3,663,130,20,0,72.2
14,21,0,4,1302,2400,9,0,62.4
13,115,1,2,118,978,21,1,57.0
9,196,1,4,695,3917,10,0,71.7
13,156,1,3,563,1646,15,0,81.6
8,68,0,1,124,1605,6,0,42.8
8,20,1,2,782,58,17,0,77.1
9,118,1,2,255,1130,6,0,70.1
8,135,1,1,535,2860,23,0,73.6
8,86,1,2,68,1354,20,0,64.5
12,148,1,1,492,768,14,0,76.4
9,170,1,2,292,3896,18,0,84.3
11,180,0,2,1382,683,17,0,60.3
12,20,0,5,46,3455,14,0,62.8
10,61,1,2,433,2009,17,1,65.6
6,121,1,2,490,3234,2,0,85.4
4,174,1,3,1032,3045,0,0,83.1
9,169,1,4,683,2334,0,0,71.8
8,168,1,3,880,3143,6,1,75.0
9,116,0,4,1200,1791,9,0,62.8
8,120,1,2,1585,1478,11,0,79.9
16,96,0,2,301,886,7,0,49.4
5,186,0,2,617,3639,21,1,50.6
3,84,1,3,1466,3907,22,0,70.0
9,191,0,3,3641,397,16,0,87.1
7,152,1,3,1762,1539,13,0,86.3
9,137,1,2,371,2074,16,1,65.3
10,100,1,3,173,313,20,0,79.3
12,58,1,2,537,2174,22,0,68.3
4,101,1,3,1082,3480,5,1,78.1
7,120,1,3,542,1589,19,1,72.0
10,20,1,3,528,1222,16,1,69.7
11,128,1,2,1457,811,19,0,91.5
15,195,1,4,358,2236,7,0,68.0
11,174,1,3,1571,2746,12,0,90.1
8,110,1,2,417,3889,15,1,74.5
6,142,1,5,318,2858,11,1,70.9
7,106,1,3,484,2764,16,1,82.7
7,148,1,3,1149,2033,17,1,79.3
10,232,0,2,107,1508,7,1,49.4
9,198,1,3,174,450,17,0,75.3
5,171,1,2,2420,2571,10,0,67.2
7,110,1,3,154,1895,12,0,71.1
11,184,1,3,670,1378,11,0,79.3
10,38,1,3,692,3034,14,0,78.0
10,124,1,2,538,2706,2,1,71.4
10,175,0,4,827,597,2,0,75.8
13,184,0,2,208,2148,5,1,45.9
9,180,1,3,643,616,2,1,81.6
7,157,0,4,372,948,8,0,67.6
6,128,1,3,866,1582,10,0,80.6
9,172,0,2,121,556,7,0,52.6
3,82,1,3,676,278,3,0,73.9
8,89,1,2,163,3765,21,0,75.5
8,143,1,3,261,3771,23,0,81.5
4,150,1,2,197,2014,19,0,61.2
6,30,0,3,161,3698,14,0,57.4
11,167,1,3,1397,491,4,0,85.2
9,186,1,2,269,255,6,0,74.6
9,135,1,2,2095,2429,7,0,81.2
9,282,1,2,2803,892,6,0,86.6
9,99,1,3,677,542,7,1,77.4
12,118,0,3,123,1288,3,0,54.9
9,116,0,3,375,1634,0,1,57.4
4,135,1,4,1278,825,21,0,74.8
13,120,1,2,366,2927,4,0,74.0
10,55,1,4,72,1353,10,0,66.9
7,107,0,2,650,3187,3,1,50.0
5,134,0,2,1492,3348,1,1,45.6
10,213,1,3,1271,3560,16,0,83.1
8,272,0,4,154,281,11,1,53.7
13,220,1,3,893,1299,1,0,90.9
7,93,1,3,199,773,8,0,77.5
6,98,0,4,196,2891,5,0,58.7
11,130,1,4,1657,2767,5,0,93.7
11,247,1,1,229,3968,17,0,73.5
9,130,1,4,244,328,21,0,82.3
11,60,1,4,1,2259,2,1,44.7
8,109,1,3,1636,2775,14,0,81.4
9,185,0,4,1258,923,6,1,61.4
12,181,1,5,789,552,12,0,97.7
10,127,0,3,1109,2074,9,0,61.4
8,181,1,1,131,2075,3,0,74.1
13,20,1,3,490,702,15,0,80.5
3,146,0,1,346,3155,8,1,35.3
15,191,1,2,78,1920,20,0,59.6
3,90,1,3,532,2730,9,0,66.1
7,89,1,2,2028,2461,18,0,91.4
8,28,1,3,32,167,16,1,51.6
8,235,1,4,275,3772,0,0,81.6
12,96,0,3,186,169,12,1,58.8
5,154,0,4,217,3873,3,0,49.3
9,176,1,1,1912,229,14,0,85.4
7,230,0,4,504,2003,9,1,49.8
9,130,0,4,502,3681,19,0,69.5
8,107,1,2,1143,367,8,0,74.5
9,150,1,2,134,528,7,0,71.2
7,217,1,2,534,791,19,0,78.5
7,129,1,4,449,3719,5,0,76.8
9,82,1,4,726,3610,22,0,83.3
11,47,1,2,6178,3936,9,1,58.9
7,66,1,3,1173,524,23,0,69.6
6,191,1,2,405,1096,19,0,91.8
10,120,1,3,1406,1669,16,0,87.6
8,103,1,5,149,2154,4,0,77.7
11,97,1,2,24,2780,13,0,69.2
6,145,0,4,182,1909,16,1,63.0
3,125,1,4,332,3013,10,1,73.7
7,123,0,5,571,3761,3,0,67.8
6,220,0,2,763,1306,22,0,58.8
8,232,1,2,1931,133,22,0,84.0
7,43,0,1,570,2582,16,0,52.6
11,159,0,3,556,3023,1,1,53.8
8,93,1,3,41,2317,20,0,71.0
9,125,0,2,28,3484,21,1,41.1
9,158,0,4,640,2721,0,0,65.8
9,127,0,2,461,1643,17,0,74.7
8,153,1,2,1461,2839,6,0,90.3
10,180,1,3,140,1889,21,0,76.2
6,157,1,1,20,1771,5,1,57.3
13,101,1,2,476,18,5,0,72.4
8,102,1,3,216,1778,13,0,80.5
5,53,1,4,40,117,22,0,58.8
9,88,1,4,1031,798,11,1,85.6
6,257,1,3,94,3866,13,1,64.5
10,92,1,3,749,3216,13,0,82.7
15,68,1,3,263,3789,11,1,53.7
6,159,1,2,152,2599,8,0,78.3
9,133,1,3,382,2977,8,1,71.3
3,128,1,3,1293,3738,1,1,74.2
10,224,1,3,398,1712,17,0,82.3
6,172,0,3,1111,753,4,0,68.4
7,108,0,3,107,2470,22,1,41.8
5,114,0,3,1185,3970,11,0,53.3
11,109,1,4,216,1393,13,1,75.3
12,192,1,2,905,2694,12,0,72.6
9,121,1,4,667,2606,2,0,77.4
6,32,0,2,2117,2098,14,1,52.2
13,137,0,2,391,678,14,0,54.3
6,47,1,3,54,106,2,0,60.3
3,271,0,3,15,3288,19,0,43.8
10,82,1,4,1402,658,18,0,87.5
5,130,1,3,595,1947,14,0,74.8
11,155,1,3,1194,1449,18,1,78.8
7,122,1,2,213,1096,7,1,72.5
10,122,1,2,338,988,22,0,74.4
13,165,0,3,24,2890,12,1,51.4
5,231,1,3,2605,1809,22,1,68.9
7,186,1,3,881,1783,9,0,79.0
8,228,0,3,2164,446,1,1,65.9
13,77,1,5,246,1949,10,0,61.2
7,159,1,3,756,3258,21,0,84.3
7,149,1,4,907,2118,18,0,89.0
10,161,1,2,305,1998,8,1,66.7
7,222,1,1,1507,2198,8,0,75.5
9,126,1,2,2352,3318,5,0,85.3
4,115,1,2,1729,774,9,0,63.7
15,172,1,3,1074,1562,21,1,63.3
4,33,1,3,259,1676,23,1,62.4
8,125,0,3,264,1123,7,0,58.0
8,131,0,3,2645,3982,14,0,67.2
14,84,1,5,8,1302,5,1,60.2
5,203,1,4,1007,1587,6,0,80.7
14,76,1,2,980,1687,19,0,75.9
11,131,1,2,779,944,16,0,81.8
10,157,1,2,3692,455,3,0,81.4
6,221,0,2,299,1128,7,1,41.7
10,139,1,3,332,946,12,1,60.4
6,196,1,3,65,601,23,0,65.3
12,182,0,2,467,2701,13,0,68.6
6,147,0,3,242,725,17,1,53.2
8,74,1,3,336,2281,22,0,68.0
7,53,1,1,1439,1418,16,0,66.3
6,146,1,3,2192,1525,17,0,90.3
11,107,0,4,164,3767,13,1,54.8
10,195,1,3,372,251,23,1,68.6
12,184,1,2,2111,1545,10,0,78.9
3,128,0,2,51,79,9,0,36.3
12,70,1,2,77,3124,12,0,57.8
16,170,0,1,142,898,19,0,45.4
7,78,0,4,723,2969,15,0,51.1
14,94,1,1,130,781,13,0,62.7
8,81,0,2,2755,226,2,1,55.4
4,131,1,1,473,1075,17,1,66.5
8,210,0,4,556,1210,5,0,57.2
12,139,0,1,226,1058,19,0,58.5
6,113,1,2,509,803,2,1,76.7
7,48,1,3,867,742,18,0,76.7
10,173,0,3,1112,2179,2,0,61.9
9,93,1,2,1121,3071,11,0,81.7
10,147,1,2,689,2680,7,0,77.4
9,118,1,4,1877,3515,4,0,84.6
10,190,1,5,1360,2886,16,0,95.8
7,130,0,2,1131,2807,9,0,57.6
9,136,0,1,45,3504,20,0,50.3
6,169,1,1,5,704,16,0,56.2
12,266,1,4,191,2545,8,0,79.6
7,193,1,3,871,1427,12,1,82.4
12,134,1,4,423,2371,9,0,80.1
8,140,1,3,411,3282,7,0,73.9
9,108,1,4,1727,615,6,0,84.5
7,83,1,4,1807,329,1,0,87.5
5,106,0,4,1919,1396,1,1,54.1
3,93,1,3,301,1484,3,0,67.4
5,179,1,2,939,133,8,0,72.0
8,75,1,3,253,835,13,0,73.1
9,219,0,3,169,2699,23,0,53.4
12,185,0,3,163,121,10,0,55.6
7,141,0,2,334,2654,20,1,45.1
6,140,1,3,449,1476,6,0,75.7
4,106,1,3,1422,965,18,0,68.6
10,156,1,3,102,129,3,1,60.3
13,205,1,2,1062,3163,1,0,82.8
12,97,1,3,606,3676,22,0,82.6
11,47,0,2,271,1599,21,1,43.3
10,182,1,4,543,2077,20,0,84.3
14,159,1,3,285,2770,22,1,66.6
9,72,0,2,725,1548,18,0,49.7
10,95,1,1,455,333,20,1,63.2
8,88,1,3,143,3369,17,1,55.5
4,96,1,2,99,1154,20,0,65.8
6,120,1,5,632,1317,6,1,80.1
8,124,0,3,1861,1197,10,0,70.8
9,100,1,2,337,3792,9,0,71.0
14,94,0,3,1056,2992,10,0,55.9
9,126,0,2,859,3096,22,0,60.7
12,150,0,4,2145,3171,8,1,64.2
7,121,1,2,1376,1430,2,1,72.2
8,209,1,5,668,356,23,1,80.7
5,170,1,3,856,139,4,1,63.6
6,44,1,4,1829,1527,22,0,80.6
10,171,0,1,408,3898,0,1,48.6
9,176,1,2,316,1198,0,0,81.7
11,113,0,3,8,29,19,1,44.3
9,50,1,3,1401,931,4,1,62.0
7,140,1,2,1291,2544,18,0,82.7
15,139,0,3,88,1014,5,0,40.5
8,72,1,2,688,2703,2,1,68.7
12,52,0,3,498,828,20,0,50.1
7,134,1,2,101,351,12,0,66.9
11,126,0,2,3152,2602,16,1,63.1
11,114,1,2,193,2025,2,0,73.1
9,134,0,3,55,299,22,1,37.8
3,73,1,2,722,1744,2,1,54.0
9,113,1,5,1074,1866,20,0,93.1
12,171,0,2,26,1216,22,1,35.6
10,119,0,4,860,1696,12,0,75.4
10,39,1,3,607,2112,1,1,60.0
3,111,1,3,87,755,2,0,60.2
6,75,1,2,151,770,19,1,63.9
10,156,1,3,671,3736,15,0,85.1
10,159,0,3,281,1239,20,0,56.8
12,40,1,3,2228,834,11,1,64.7
8,185,1,1,1366,2214,8,0,73.8
10,73,1,4,3286,3615,15,1,89.4
9,233,1,5,240,1907,3,1,76.3
6,137,0,3,2797,3304,19,0,76.2
3,65,0,3,451,3866,17,1,39.0
10,71,1,3,341,1565,0,0,69.8
9,160,1,2,41,1219,6,0,62.8
7,116,1,1,43,506,19,0,60.0
4,134,1,3,942,1358,11,0,69.7
10,236,1,4,489,3840,7,0,79.1
8,98,1,1,205,2841,7,0,78.7
10,143,1,3,761,3376,23,0,89.8
14,225,1,4,233,2881,21,0,70.0
3,156,0,2,689,1461,8,1,39.7
6,43,0,2,356,3395,13,0,51.9
8,170,0,4,1387,3574,19,0,73.5
13,70,1,2,1374,2906,4,0,71.3
4,224,1,2,519,3986,19,0,81.8
14,90,1,3,345,1417,20,1,67.5
9,318,1,3,360,2854,1,1,71.2
8,228,1,4,1310,3671,20,0,90.9
8,92,1,3,318,1173,9,0,76.2
7,141,1,3,187,761,23,1,63.9
12,185,1,3,70,833,8,1,59.5
5,187,1,5,502,1429,6,0,86.7
10,166,1,2,526,283,22,1,72.2
7,215,1,2,1470,3434,21,0,81.7
6,132,1,5,200,379,17,0,74.9
16,117,0,5,383,198,11,0,55.3
10,119,1,2,1321,3063,10,1,70.9
10,191,0,2,1388,3072,9,1,56.1
12,161,1,3,388,556,12,0,76.8
4,157,1,1,491,356,8,0,62.2
14,187,0,3,289,1564,15,0,64.7
3,20,1,1,2157,3501,20,0,67.2
6,158,1,1,101,1041,21,0,62.0
7,153,0,3,2171,2687,16,0,67.2
10,240,1,5,921,379,4,0,84.9
9,48,1,3,606,680,5,0,66.6
8,233,0,3,26,2554,9,0,46.1
8,144,1,5,516,1780,10,0,95.1
6,169,1,3,419,899,1,0,76.1
4,240,1,3,140,76,6,0,59.4
11,173,0,3,854,231,13,0,65.8
11,164,1,2,2836,1740,3,0,91.0
13,154,1,3,660,962,4,0,78.4
6,110,1,3,1003,3320,18,1,75.7
11,138,0,2,56,2350,20,0,38.9
8,97,1,2,432,2774,19,0,78.0
12,137,0,2,98,2263,9,0,42.8
12,20,1,3,759,3230,5,0,73.5
9,165,1,1,2230,2117,1,0,76.8
7,132,0,2,867,393,2,0,49.4
11,119,0,4,63,1109,14,1,60.8
10,153,1,3,350,267,9,1,80.7
6,53,1,1,639,1093,16,0,71.6
5,255,0,3,412,611,6,0,59.4
8,133,1,1,1434,1371,1,1,71.1
13,131,1,3,1348,1009,6,0,73.3
12,82,1,3,757,962,14,1,77.2
5,141,0,3,374,2776,2,0,48.1
5,223,0,3,235,3999,4,1,34.7
12,202,0,1,89,673,21,0,46.5
5,191,1,3,350,2471,7,0,65.2
10,172,1,2,426,3678,3,0,75.6
7,118,1,2,901,3246,17,0,86.7
13,52,1,4,858,1701,18,1,82.7
6,127,1,3,58,2163,7,0,68.8
12,125,1,5,402,2268,22,0,78.4
9,202,1,1,160,31,5,1,57.4
9,158,1,3,136,3595,4,0,70.6
3,236,1,1,1404,1367,4,0,80.3
3,211,0,3,34,1401,16,1,38.1
8,112,1,1,434,1154,5,1,67.1
9,32,1,2,147,617,12,1,60.3
5,223,1,2,1691,539,8,1,72.7
5,221,0,3,651,2787,23,1,47.8
10,58,1,2,210,3074,11,1,54.7
10,230,1,4,558,871,9,0,79.8
8,162,1,2,1051,101,0,0,72.3
11,149,1,1,2538,3605,10,1,76.9
5,236,0,3,199,3130,5,0,62.1
7,220,1,5,1738,1413,2,0,97.3
13,179,1,2,2178,2740,5,1,75.1
9,168,1,2,1985,941,8,1,68.1
9,176,1,4,807,341,21,0,81.2
15,115,1,2,795,2909,7,0,71.5
4,136,1,3,412,1044,14,0,73.0
11,85,1,2,1116,3327,21,0,78.3
13,120,0,3,606,3389,5,0,63.4
8,118,0,2,905,38,22,0,61.1
11,101,1,3,447,660,10,0,89.7
6,148,1,4,1051,2034,9,0,96.5
6,120,1,4,1391,1561,10,1,77.8
10,170,1,3,126,3458,3,1,70.6
11,42,1,4,1431,1657,12,0,71.5
12,133,0,2,621,2976,7,0,63.1
13,147,1,2,1489,1050,19,0,87.7
8,121,0,3,451,454,14,1,53.6
12,129,1,3,381,1705,6,0,83.1
7,44,1,1,1972,1347,0,1,58.2
11,161,1,3,231,2785,8,1,67.4
9,178,1,3,1487,3585,22,0,84.2
10,169,1,3,529,819,7,0,70.4
10,202,0,4,577,773,1,1,58.2
4,152,0,3,295,13,13,0,50.7
5,168,1,1,680,2963,11,0,63.5
9,149,1,3,314,3980,22,0,76.0
3,181,0,3,32,3632,16,0,36.9
11,45,0,2,253,921,18,0,48.8
11,86,1,3,5,825,5,1,50.8
9,235,1,5,3066,2419,20,0,91.3
5,20,1,2,2699,1315,4,1,55.2
13,131,1,2,402,2380,5,0,67.6
15,210,1,2,1042,3678,2,0,65.6
9,134,1,3,339,2309,15,0,72.1
10,115,1,4,889,2018,17,1,78.1
9,147,1,3,1309,3862,13,0,94.0
10,118,1,2,2346,3943,14,1,72.6
8,141,0,3,408,1229,3,0,64.2
8,98,0,3,1223,697,10,1,50.9
11,206,1,3,247,2735,4,0,77.9
16,225,1,2,3711,950,8,0,89.5
4,131,1,3,20,2435,4,0,59.3
8,56,1,3,740,3964,6,0,71.4
5,108,1,1,861,2869,17,0,70.8
13,128,1,3,931,2516,17,0,90.8
7,170,1,5,102,1439,19,1,77.8
4,79,1,2,2231,69,23,0,67.4
10,93,1,5,159,3544,1,0,77.5
14,170,0,1,779,3176,22,1,50.8
10,196,1,3,201,1782,12,0,65.5
9,102,1,2,293,3233,12,0,70.0
10,60,1,2,632,2248,16,0,82.4
13,337,1,3,431,2264,21,1,67.3
6,186,1,3,139,1970,16,0,77.2
8,123,0,4,149,212,5,0,52.9
7,192,1,3,433,508,13,0,93.0
5,132,0,3,1132,2064,20,0,53.1
8,192,1,4,1825,1522,13,0,87.8
12,149,1,3,70,2932,11,0,70.7
10,145,1,2,399,332,4,0,71.7
10,133,1,2,84,2765,4,0,57.3
9,53,1,3,13,3949,3,0,47.3
10,256,0,3,867,551,22,0,62.1
6,83,1,1,737,1625,12,0,68.3
8,58,1,2,142,942,3,0,54.0
9,127,0,2,213,2304,17,0,51.2
9,82,1,3,19,3040,15,0,68.2
9,136,1,2,1441,3838,17,0,84.5
8,181,1,2,2941,728,1,0,87.5
7,199,1,3,116,880,22,0,66.0
18,188,1,4,210,2863,3,1,62.0
11,121,1,2,1622,3244,19,1,75.3
10,142,1,3,2087,649,16,0,92.8
8,164,1,1,435,1000,19,0,76.6
7,34,1,4,41,1522,5,0,64.3
8,174,1,2,32,2519,17,0,74.3
9,52,1,5,682,3456,19,1,77.4
3,262,0,5,399,2738,6,0,63.4
4,115,1,4,23,1613,12,0,53.6
7,128,0,1,700,2748,8,0,48.4
9,93,1,3,9,2555,1,0,67.6
8,102,1,1,1238,3040,7,0,77.6
13,276,1,4,292,1010,13,0,87.3
4,196,0,4,32,1551,21,0,49.4
6,47,1,5,710,804,23,0,74.8
13,230,0,3,405,2879,17,0,61.5
9,211,0,3,2913,3397,0,1,65.6
11,123,1,3,628,214,22,0,77.9
15,158,1,3,257,3280,8,0,64.8
6,139,1,3,988,169,8,0,75.3
8,258,1,3,253,3402,1,1,73.0
